"cluster","pd","lgd dwt","ead","num ctp","sett","is","acca","cod type","cod stato","lgd pag"
"005110_22361",0.0050928948,0.2066847819,77794.522531033,286110,5,0.3,3.81605e-05,0,0,0.170589917
"014111_1282",0.0080155154,0.3471577782,662545.505797233,2128,14,0.3,0.0006713237,0,0,0.3277242384
"005103_1753",3e-04,0.1829700477,28683.7068746726,401848,5,0.3,4.119e-05,0,0,0.1483535962
"005109_50219",0.0027976946,0.194392398,93927.880935292,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005116_35521",0.0719020006,0.2380512773,36846.7668043335,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005107_31567",0.0010022497,0.1770468884,55721.1841214051,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005116_1029",0.0719020006,0.2380512773,3561.95633212494,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005111_9668",0.0077907016,0.2131025561,108459.387306553,422315,5,0.3,8.844e-06,0,0,0.1762346968
"018112_181",0.0124678661,0.2800476008,1301920.02268994,1257,18,0.3,0.0045564665,0,0,0.2589212099
"610116_609",0.0727921745,0.2378948452,8966.21876361824,5329,10,0.3,0.0009189737,0,0,0.2022825353
"005103_4063",3e-04,0.1829700477,121586.368620534,401848,5,0.3,4.119e-05,0,0,0.1483535962
"005111_68968",0.0077907016,0.2131025561,25596.8191237465,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005111_88857",0.0077907016,0.2131025561,32051.4343243298,422315,5,0.3,8.844e-06,0,0,0.1762346968
"613110_274",0.0050625755,0.2523002045,133532.965329304,7874,13,0.3,0.0003599032,0,0,0.2144011927
"005109_24480",0.0027976946,0.194392398,23795.4674879573,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005113_36579",0.0192875484,0.2052906677,11203.9801534118,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005109_19216",0.0027976946,0.194392398,24928.5564747371,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005108_30079",0.001698804,0.1845801877,78301.6947765289,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005109_80667",0.0027976946,0.194392398,44560.7248534747,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"610108_5140",0.0017761099,0.2271846929,4380.90007610216,19925,10,0.3,0.0001727734,0,0,0.1889379183
"613109_4548",0.0027311171,0.2412404152,12573.6468224781,23989,13,0.3,0.0001376287,0,0,0.2003579723
"610109_5220",0.0027198264,0.2444973574,230.166720370701,54007,10,0.3,5.39604e-05,0,0,0.2033755871
"005111_16017",0.0077907016,0.2131025561,77055.4762233257,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005109_73933",0.0027976946,0.194392398,37036.1570862051,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"610109_8123",0.0027198264,0.2444973574,45893.3556211067,54007,10,0.3,5.39604e-05,0,0,0.2033755871
"005110_24871",0.0050928948,0.2066847819,62424.6442509663,286110,5,0.3,3.81605e-05,0,0,0.170589917
"005117_7504",0.1348372139,0.2285550364,4017.77622511734,54930,5,0.3,9.56534e-05,0,0,0.1926846469
"613109_2151",0.0027311171,0.2412404152,26324.093485071,23989,13,0.3,0.0001376287,0,0,0.2003579723
"005113_87177",0.0192875484,0.2052906677,43618.9100200751,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005109_11072",0.0027976946,0.194392398,88331.6224603257,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"619113_98",0.0191240737,0.2113974206,78881.4357319117,1540,19,0.3,0.0018930968,0,0,0.174273046
"610109_1304",0.0027198264,0.2444973574,17169.1108322426,54007,10,0.3,5.39604e-05,0,0,0.2033755871
"010109_4802",0.0029333702,0.2917150744,194268.076129052,37718,10,0.3,0.0001115956,0,0,0.2597947567
"005108_50250",0.001698804,0.1845801877,47276.9742606025,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005109_27434",0.0027976946,0.194392398,150792.86164783,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005109_94226",0.0027976946,0.194392398,12795.8481758481,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005116_16184",0.0719020006,0.2380512773,26224.7499728431,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005118_1622",0.2565108504,0.2230705366,70788.4904726087,83292,5,0.3,8.3402e-05,0,0,0.1876993741
"019109_191",0.0030864697,0.3190321946,102714.376068846,1790,19,0.3,0.0028801113,0,0,0.2945433546
"005107_3228",0.0010022497,0.1770468884,37090.4785554001,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"010108_3444",0.0019281772,0.2786608828,17396.6881963653,13454,10,0.3,0.0002467775,0,0,0.2422341411
"005107_28732",0.0010022497,0.1770468884,4404.95623857305,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"610108_4867",0.0017761099,0.2271846929,226083.307050764,19925,10,0.3,0.0001727734,0,0,0.1889379183
"005110_17004",0.0050928948,0.2066847819,153708.860041833,286110,5,0.3,3.81605e-05,0,0,0.170589917
"005107_32408",0.0010022497,0.1770468884,142528.725548504,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005108_32379",0.001698804,0.1845801877,42709.989018308,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005107_49781",0.0010022497,0.1770468884,51491.9300971184,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005103_23632",3e-04,0.1829700477,119823.757859141,401848,5,0.3,4.119e-05,0,0,0.1483535962
"005109_83076",0.0027976946,0.194392398,31636.162001422,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005109_8205",0.0027976946,0.194392398,184747.494238795,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005103_13133",3e-04,0.1829700477,72476.0506324256,401848,5,0.3,4.119e-05,0,0,0.1483535962
"005108_35653",0.001698804,0.1845801877,25949.7091695867,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005108_55563",0.001698804,0.1845801877,26613.3739353193,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005108_18877",0.001698804,0.1845801877,2367.58247042989,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005111_91131",0.0077907016,0.2131025561,45471.5574523207,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005108_57479",0.001698804,0.1845801877,184505.850532986,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005107_72843",0.0010022497,0.1770468884,34778.6283285783,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005103_5119",3e-04,0.1829700477,157905.754341103,401848,5,0.3,4.119e-05,0,0,0.1483535962
"005111_77074",0.0077907016,0.2131025561,4139.11457383035,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005109_99298",0.0027976946,0.194392398,43656.6481650315,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005113_59083",0.0192875484,0.2052906677,105348.16405833,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005116_31637",0.0719020006,0.2380512773,19673.2799472753,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005107_71886",0.0010022497,0.1770468884,174518.026718971,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005111_46349",0.0077907016,0.2131025561,25648.7021352382,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005116_34205",0.0719020006,0.2380512773,28107.0021496296,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"610109_14572",0.0027198264,0.2444973574,9554.99336506774,54007,10,0.3,5.39604e-05,0,0,0.2033755871
"005113_67313",0.0192875484,0.2052906677,82465.7313624046,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"614107_1492",0.001199144,0.2989157638,70657.4448533256,6061,14,0.3,0.0004433778,0,0,0.2688385211
"005109_98616",0.0027976946,0.194392398,5527.84328889241,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"010611_116",0.0084438364,0.2977597466,1051374.38954914,51,10,0.4001438329,0.0053866627,0,0,0.2824275165
"005113_14808",0.0192875484,0.2052906677,56484.6189206534,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005109_61917",0.0027976946,0.194392398,10060.5857221112,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"610111_1042",0.0077033492,0.25794818,32240.0821590655,12670,10,0.3,0.0002308474,0,0,0.2210017554
"005115_14198",0.0407148977,0.2298021679,117250.454380565,198294,5,0.3,5.23093e-05,0,0,0.1945576752
"013109_2071",0.0029961568,0.3022664322,250317.009786681,21266,13,0.3,0.0001637368,0,0,0.2729529062
"005116_45009",0.0719020006,0.2380512773,12904.5385054973,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005109_84357",0.0027976946,0.194392398,103544.386622138,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005111_104852",0.0077907016,0.2131025561,44426.2055314583,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005107_43060",0.0010022497,0.1770468884,28897.6705573488,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005107_35678",0.0010022497,0.1770468884,2633.38981849286,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005107_11984",0.0010022497,0.1770468884,46251.1527954852,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"013109_4192",0.0029961568,0.3022664322,121639.048921154,21266,13,0.3,0.0001637368,0,0,0.2729529062
"005108_39461",0.001698804,0.1845801877,63076.2920359001,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005111_84012",0.0077907016,0.2131025561,13036.4951299967,422315,5,0.3,8.844e-06,0,0,0.1762346968
"013110_1073",0.0050319863,0.3606898951,284954.893111393,6981,13,0.3,0.0003211598,0,0,0.3381433686
"013113_70",0.0192441776,0.3523388444,204842.461163627,4192,13,0.3,0.0006297629,0,0,0.3297432605
"005111_112429",0.0077907016,0.2131025561,7671.43900657299,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005109_5139",0.0027976946,0.194392398,7270.39884868002,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005110_18272",0.0050928948,0.2066847819,27140.7565673479,286110,5,0.3,3.81605e-05,0,0,0.170589917
"005116_31381",0.0719020006,0.2380512773,13128.7060493215,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"610107_152",0.001071826,0.2380831173,17399.1394234483,13825,10,0.3,0.0002789534,0,0,0.2032434268
"005111_74693",0.0077907016,0.2131025561,69521.9685095427,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005107_59112",0.0010022497,0.1770468884,60140.6110017295,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005103_956",3e-04,0.1829700477,110053.467837424,401848,5,0.3,4.119e-05,0,0,0.1483535962
"005107_73168",0.0010022497,0.1770468884,5354.45184658415,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"013113_1193",0.0192441776,0.3523388444,293753.754561764,4192,13,0.3,0.0006297629,0,0,0.3297432605
"610108_4580",0.0017761099,0.2271846929,5405.09343972784,19925,10,0.3,0.0001727734,0,0,0.1889379183
"005117_7900",0.1348372139,0.2285550364,10660.7530966446,54930,5,0.3,9.56534e-05,0,0,0.1926846469
"005111_84221",0.0077907016,0.2131025561,11641.7442816817,422315,5,0.3,8.844e-06,0,0,0.1762346968
"010414_93",0.0314326538,0.3531193856,96014.0947702909,62,10,0.3516350528,0.0080485873,0,0,0.3354768622
"005109_54106",0.0027976946,0.194392398,51224.9995054589,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005109_44153",0.0027976946,0.194392398,26800.7738990397,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"610114_1587",0.0305304286,0.3192400545,10812.8416666486,5417,10,0.3,0.0005190434,0,0,0.2861140765
"005108_9358",0.001698804,0.1845801877,81400.6814018505,418091,5,0.3,1.72258e-05,0,0,0.150151248
"013108_1036",0.0019559896,0.2844077156,341579.957047065,8566,13,0.3,0.0003432572,0,0,0.2504721128
"005109_7969",0.0027976946,0.194392398,40204.2649574515,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005107_65791",0.0010022497,0.1770468884,67191.0373855387,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005117_8542",0.1348372139,0.2285550364,6413.56093732381,54930,5,0.3,9.56534e-05,0,0,0.1926846469
"005107_54169",0.0010022497,0.1770468884,56412.3336830102,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005109_1366",0.0027976946,0.194392398,55389.123314932,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"014110_1132",0.0050707639,0.3385408325,99885.0891639404,3595,14,0.3,0.0006102852,0,0,0.3196505336
"005107_15330",0.0010022497,0.1770468884,156143.957890515,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005113_18250",0.0192875484,0.2052906677,17225.6529063742,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"613109_1457",0.0027311171,0.2412404152,8467.13981720663,23989,13,0.3,0.0001376287,0,0,0.2003579723
"005109_88233",0.0027976946,0.194392398,17602.0655879472,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005110_20705",0.0050928948,0.2066847819,9921.92497553591,286110,5,0.3,3.81605e-05,0,0,0.170589917
"005109_49010",0.0027976946,0.194392398,240382.771518306,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005113_21860",0.0192875484,0.2052906677,3510.35631338413,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005107_63963",0.0010022497,0.1770468884,18179.5742767036,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"018113_207",0.0188403266,0.2693367608,103363.688447394,1145,18,0.3,0.0032560824,0,0,0.2470989169
"012112_667",0.0124661461,0.3907655404,36070.2276685313,710,12,0.3,0.0014716887,0,0,0.3696132797
"005109_91495",0.0027976946,0.194392398,9966.40576915313,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005108_18874",0.001698804,0.1845801877,22512.956649621,418091,5,0.3,1.72258e-05,0,0,0.150151248
"013314_32",0.0303229407,0.3440008359,1342629.05840071,58,13,0.3303496924,0.0148264817,0,0,0.3237706157
"005111_12534",0.0077907016,0.2131025561,7178.92869342059,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005109_69836",0.0027976946,0.194392398,9232.4179664178,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005111_10188",0.0077907016,0.2131025561,42550.6062718627,422315,5,0.3,8.844e-06,0,0,0.1762346968
"013107_4473",0.0012103061,0.3267171038,55002.9910298914,8186,13,0.3,0.0002087325,0,0,0.2914080305
"005107_94445",0.0010022497,0.1770468884,9757.97534632502,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"013111_2336",0.0078362993,0.3658157058,67201.7147024707,4524,13,0.3,0.0003099109,0,0,0.3425623944
"005113_63143",0.0192875484,0.2052906677,11777.1537361014,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005116_4779",0.0719020006,0.2380512773,75488.2732648735,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"014110_450",0.0050707639,0.3385408325,711921.593781062,3595,14,0.3,0.0006102852,0,0,0.3196505336
"013107_2917",0.0012103061,0.3267171038,19139.3344705905,8186,13,0.3,0.0002087325,0,0,0.2914080305
"613109_818",0.0027311171,0.2412404152,16576.0108911837,23989,13,0.3,0.0001376287,0,0,0.2003579723
"005118_5654",0.2565108504,0.2230705366,84153.915123121,83292,5,0.3,8.3402e-05,0,0,0.1876993741
"614108_1248",0.0016597415,0.2764503557,29521.2373160235,6477,14,0.3,0.0004377164,0,0,0.2438755272
"005109_16901",0.0027976946,0.194392398,67339.4766248992,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005109_806",0.0027976946,0.194392398,161080.618975815,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005107_96759",0.0010022497,0.1770468884,299807.36856457,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005107_81390",0.0010022497,0.1770468884,10228.3925498039,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005108_5862",0.001698804,0.1845801877,8203.83487276529,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005113_19776",0.0192875484,0.2052906677,51127.8692921632,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"013112_741",0.0123880709,0.3641744755,273680.396021622,5212,13,0.3,0.0003765238,0,0,0.3422512228
"013111_3158",0.0078362993,0.3658157058,135178.655651141,4524,13,0.3,0.0003099109,0,0,0.3425623944
"014109_762",0.0031804513,0.309152815,782493.525559765,7459,14,0.3,0.0007775373,0,0,0.2876379483
"005118_6027",0.2565108504,0.2230705366,37218.7815428244,83292,5,0.3,8.3402e-05,0,0,0.1876993741
"005116_34707",0.0719020006,0.2380512773,68143.5924818686,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"613110_1835",0.0050625755,0.2523002045,24492.3081563422,7874,13,0.3,0.0003599032,0,0,0.2144011927
"005111_46753",0.0077907016,0.2131025561,11425.6096357265,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005113_16835",0.0192875484,0.2052906677,21405.1390985187,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005111_68035",0.0077907016,0.2131025561,14421.3234516375,422315,5,0.3,8.844e-06,0,0,0.1762346968
"010111_3513",0.0078877416,0.3623583664,367197.086115774,6995,10,0.3,0.0002757108,0,0,0.3377475249
"610113_2986",0.0190444343,0.2541844241,11186.2833338626,13219,10,0.3,0.0002783597,0,0,0.2184566005
"005107_47246",0.0010022497,0.1770468884,44345.8587058988,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005113_17143",0.0192875484,0.2052906677,9001.46457856008,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"012512_55",0.0128721273,0.3329525342,2670.67866944048,20,12,0.3706215017,0.0175915486,0,0,0.3161167345
"005108_24717",0.001698804,0.1845801877,115350.757741442,418091,5,0.3,1.72258e-05,0,0,0.150151248
"613110_2188",0.0050625755,0.2523002045,734.15496100558,7874,13,0.3,0.0003599032,0,0,0.2144011927
"013107_3704",0.0012103061,0.3267171038,914.369016313134,8186,13,0.3,0.0002087325,0,0,0.2914080305
"005113_59338",0.0192875484,0.2052906677,42255.685070427,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005117_7301",0.1348372139,0.2285550364,10791.6955188401,54930,5,0.3,9.56534e-05,0,0,0.1926846469
"005109_74568",0.0027976946,0.194392398,106446.061797307,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005107_553",0.0010022497,0.1770468884,162008.810346375,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"610109_6508",0.0027198264,0.2444973574,40715.3739247046,54007,10,0.3,5.39604e-05,0,0,0.2033755871
"005113_38750",0.0192875484,0.2052906677,3353.60257491279,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005110_7232",0.0050928948,0.2066847819,4739.30581337563,286110,5,0.3,3.81605e-05,0,0,0.170589917
"013109_267",0.0029961568,0.3022664322,34726.5139427804,21266,13,0.3,0.0001637368,0,0,0.2729529062
"613114_338",0.0304558279,0.3245679099,31496.6863579475,2084,13,0.3,0.001525454,0,0,0.2910908065
"610114_1711",0.0305304286,0.3192400545,55660.1066038976,5417,10,0.3,0.0005190434,0,0,0.2861140765
"610109_12006",0.0027198264,0.2444973574,131806.047034868,54007,10,0.3,5.39604e-05,0,0,0.2033755871
"005107_51222",0.0010022497,0.1770468884,112535.138886564,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005107_12198",0.0010022497,0.1770468884,168715.002961754,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005108_49465",0.001698804,0.1845801877,230803.668752083,418091,5,0.3,1.72258e-05,0,0,0.150151248
"018107_169",0.0012198068,0.2744461872,136345.129763136,1543,18,0.3,0.0026543037,0,0,0.2482250851
"619111_32",0.0077179967,0.2097584121,40782.9344502347,1878,19,0.3,0.0016420845,0,0,0.1725053734
"012308_27",0.0021677867,0.3529897612,1395405.27807772,26,12,0.3324943311,0.0282588254,0,0,0.3331220173
"005110_17106",0.0050928948,0.2066847819,123297.108357616,286110,5,0.3,3.81605e-05,0,0,0.170589917
"013114_1606",0.0302868243,0.3470186045,31995.3084347899,3736,13,0.3,0.0005550766,0,0,0.3250730564
"005113_33305",0.0192875484,0.2052906677,10092.3091660668,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005109_53898",0.0027976946,0.194392398,114947.076820425,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005107_43857",0.0010022497,0.1770468884,46576.1359405383,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005113_85345",0.0192875484,0.2052906677,125388.412253388,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005110_25226",0.0050928948,0.2066847819,121423.157601477,286110,5,0.3,3.81605e-05,0,0,0.170589917
"005113_73437",0.0192875484,0.2052906677,20475.550205141,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005110_6430",0.0050928948,0.2066847819,86235.351145155,286110,5,0.3,3.81605e-05,0,0,0.170589917
"005113_86135",0.0192875484,0.2052906677,7073.77642692084,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005111_26524",0.0077907016,0.2131025561,17863.5256725065,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005108_33028",0.001698804,0.1845801877,151331.578367137,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005113_47024",0.0192875484,0.2052906677,139192.375460837,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005113_55019",0.0192875484,0.2052906677,10583.5139680398,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005108_47791",0.001698804,0.1845801877,20274.8208140776,418091,5,0.3,1.72258e-05,0,0,0.150151248
"013413_13",0.018632534,0.3253482027,975015.038046985,68,13,0.3496368371,0.0139590167,0,0,0.3081713324
"005111_101786",0.0077907016,0.2131025561,95752.2636609994,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005109_47623",0.0027976946,0.194392398,19114.3707346858,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005117_7262",0.1348372139,0.2285550364,10442.3526642135,54930,5,0.3,9.56534e-05,0,0,0.1926846469
"005108_6384",0.001698804,0.1845801877,78641.365163203,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005113_31843",0.0192875484,0.2052906677,222875.679451643,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005111_73786",0.0077907016,0.2131025561,13341.1229191035,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005113_88633",0.0192875484,0.2052906677,103275.858514327,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"610111_1105",0.0077033492,0.25794818,54404.673068782,12670,10,0.3,0.0002308474,0,0,0.2210017554
"005109_54051",0.0027976946,0.194392398,21833.7683925763,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"610110_1118",0.004965357,0.2584059762,60594.2145524648,13295,10,0.3,0.0002663993,0,0,0.2214389639
"005107_57690",0.0010022497,0.1770468884,26967.167999442,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005107_88836",0.0010022497,0.1770468884,123128.233714988,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"613107_2310",0.0010724197,0.241810701,35847.8815263272,8215,13,0.3,0.0004016741,0,0,0.2063199707
"005109_18429",0.0027976946,0.194392398,78062.9214842746,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005107_32764",0.0010022497,0.1770468884,121692.510492171,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005111_102003",0.0077907016,0.2131025561,70739.9050151967,422315,5,0.3,8.844e-06,0,0,0.1762346968
